"","HostCode","Date","SiteCode","SpeciesCode","CollectionCode","Lifestage","Dissector","DissectionCondition","GosnerStage","TarichaLarvaeStage","SVL","TailLength","TotalLength","Malformed","Sex","collDate","visit","SecYr","tot.para","BDinf","aveZE","Alaria","Cephalogonimus","Echinostoma","Gorgoderid_Metacercaria","Gyrinicola_batrachiensis","Manodistomum_syntomentera","Megalobatrachonema_moraveci","Nematode","Oxyurid","Ribeiroia_ondatrae","Nyctotherus","Opalina","Tritrichomonas"
"326","PRNTHIDK_20170513_TATO_004",20170513,"PRNTHIDK","TATO","PRNTHIDK_20170513","Larva","DC","Freshly Euthanized",NA,"2T",14.39,18.21,32.6,"N","Unknown","2017-05-13",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327","PRNTH4_20170607_TATO_007",20170607,"PRNTH4","TATO","PRNTH4_20170607","Larva","TR","Freshly Euthanized",NA,"5T",14.43,12.56,26.99,"N","Unknown","2017-06-07",3,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"328","PRNTHOWL_20170607_PSRE_103",20170607,"PRNTHOWL","PSRE","PRNTHOWL_20170607","Larva","CM","Freshly Euthanized",36,"",14.44,23.73,38.17,"N","Unknown","2017-06-07",3,NA,5,0,0,0,0,7,0,0,0,0,1,0,8,1,1,0
"329","PRPND009_20170327_PSRE_001",20170327,"PRPND009","PSRE","PRPND009_20170327","Larva","DC","Dead on Arrival",26,"",14.46,8.85,23.31,"N","Unknown","2017-03-27",1,NA,0,1,418.0378833,0,0,0,0,0,0,0,0,0,0,0,0,0
"330","PRNTH1_20170608_PSRE_107",20170608,"PRNTH1","PSRE","PRNTH1_20170608","Larva","CM","Freshly Euthanized",41,"",14.47,28.3,42.77,"N","Unknown","2017-06-08",3,NA,3,1,462.7659862,0,0,0,0,1,0,0,0,0,0,1,1,0
"331","PRNTH1_20170629_PSRE_110",20170629,"PRNTH1","PSRE","PRNTH1_20170629","Larva","CM","Freshly Euthanized",41,"",14.53,29.75,44.28,"N","Unknown","2017-06-29",4,NA,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"332","PRNTHOWL_20170513_PSRE_004",20170513,"PRNTHOWL","PSRE","PRNTHOWL_20170513","Larva","TR","Freshly Euthanized",36,"",14.55,20.58,35.13,"N","Male","2017-05-13",2,NA,1,0,1.47521336,0,2,0,0,0,0,0,0,0,0,0,0,0
"333","PRPND009_20170628_PSRE_101",20170628,"PRPND009","PSRE","PRPND009_20170628","Larva","CM","Dead on Arrival",41,"",14.55,24.76,39.31,"Y","Unknown","2017-06-28",4,NA,5,0,1.863009333,0,0,1,0,2,0,0,0,0,57,1,1,0
"334","PRPND010_20170628_PSRE_004",20170628,"PRPND010","PSRE","PRPND010_20170628","Metamorph","CM","Freshly Euthanized",47,"",14.55,0,14.55,"Y","Unknown","2017-06-28",4,NA,5,0,1.479156427,0,0,161,0,10,0,0,0,0,30,2,2,0
"335","PRNTHOWL_20170607_TATO_308",20170607,"PRNTHOWL","TATO","PRNTHOWL_20170607","Larva","TR","Freshly Euthanized",NA,"5T",14.56,13.47,28.03,"N","Unknown","2017-06-07",3,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"336","PRPND010_20170718_TATO_108",20170718,"PRPND010","TATO","PRPND010_20170718","Larva","AO","Freshly Euthanized",NA,"5T",14.56,14.24,28.8,"N","Unknown","2017-07-18",5,NA,2,0,2.664606187,0,0,62,0,0,0,0,0,0,85,0,0,0
"337","PRPND014_20170514_PSRE_104",20170514,"PRPND014","PSRE","PRPND014_20170514","Larva","TR","Dead on Arrival",40,"",14.56,19.65,34.21,"N","Female","2017-05-14",2,NA,3,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0
"338","PRPND014_20170606_PSRE_102",20170606,"PRPND014","PSRE","PRPND014_20170606","Larva","KL","Freshly Euthanized",33,"",14.56,28.7,43.26,"N","Unknown","2017-06-06",3,NA,7,0,0,0,3,7,0,8,6,0,0,0,36,1,1,0
"339","PRNTH1_20170608_PSRE_110",20170608,"PRNTH1","PSRE","PRNTH1_20170608","Larva","CM","Freshly Euthanized",36,"",14.59,26.12,40.71,"N","Unknown","2017-06-08",3,NA,2,0,0.81809472,0,0,0,0,0,0,0,0,0,0,1,1,0
"340","PRPND010_20170516_PSRE_105",20170516,"PRPND010","PSRE","PRPND010_20170516","Larva","CM","Freshly Euthanized",39,"",14.6,22.89,37.49,"N","Unknown","2017-05-16",2,NA,5,0,0,0,0,37,0,7,0,0,0,0,77,1,1,0
"341","PRNTHIDK_20170719_PSRE_007",20170719,"PRNTHIDK","PSRE","PRNTHIDK_20170719","Metamorph","KL","Freshly Euthanized",47,"",14.6,0,14.6,"N","Male","2017-07-19",5,NA,5,0,0,0,0,146,0,0,1,0,0,0,3,1,1,0
"342","PRNTHIDK_20170607_TATO_002",20170607,"PRNTHIDK","TATO","PRNTHIDK_20170607","Larva","TR","Freshly Euthanized",NA,"4T",14.6,11.11,25.71,"N","Unknown","2017-06-07",3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"343","PRPND015_20170606_TATO_106",20170606,"PRPND015","TATO","PRPND015_20170606","Larva","TR","Freshly Euthanized",NA,"5T",14.61,11.86,26.47,"N","Unknown","2017-06-06",3,NA,1,1,6.628306964,0,0,0,0,0,0,0,0,0,6,0,0,0
"344","PRNTHIDK_20170607_TATO_007",20170607,"PRNTHIDK","TATO","PRNTHIDK_20170607","Larva","TR","Freshly Euthanized",NA,"5T",14.61,11.89,26.5,"N","Unknown","2017-06-07",3,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"345","PRNTH4_20170629_PSRE_410",20170629,"PRNTH4","PSRE","PRNTH4_20170629","Larva","KL","Freshly Euthanized",NA,"",14.63,0,14.63,"N","Unknown","2017-06-29",4,NA,2,0,0,0,0,30,0,0,0,0,0,0,0,0,1,0
"346","PRNTHOWL_20170513_PSRE_009",20170513,"PRNTHOWL","PSRE","PRNTHOWL_20170513","Larva","TR","Dead on Arrival",34,"",14.65,24.14,38.79,"N","Female","2017-05-13",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347","PRPND009_20170812_PSRE_007",20170812,"PRPND009","PSRE","PRPND009_20170812","Metamorph","AO","Freshly Euthanized",47,"",14.65,0,14.65,"N","Female","2017-08-12",6,NA,2,0,0,0,0,37,0,0,0,0,0,0,52,0,0,0
"348","TGIF_20170516_PSRE_103",20170516,"TGIF","PSRE","TGIF_20170516","Larva","TR","Dead on Arrival",41,"",14.65,28.3,42.95,"N","Male","2017-05-16",2,NA,2,1,6.993708077,0,0,0,0,0,0,0,0,0,0,1,1,0
"349","PRNTHMIT_20170513_PSRE_103",20170513,"PRNTHMIT","PSRE","PRNTHMIT_20170513","Larva","AO","Freshly Euthanized",39,"",14.67,21.11,35.78,"N","Male","2017-05-13",2,NA,2,0,1.751577467,0,0,0,0,0,0,0,0,0,0,1,1,0
"350","PRPND010_20170516_PSRE_101",20170516,"PRPND010","PSRE","PRPND010_20170516","Larva","CM","Dead on Arrival",36,"",14.67,13.72,28.39,"N","Unknown","2017-05-16",2,NA,5,1,1777.120297,0,0,12,0,3,0,0,0,0,80,1,1,0
"351","PRNTH1_20170608_TATO_104",20170608,"PRNTH1","TATO","PRNTH1_20170608","Larva","TR","Freshly Euthanized",NA,"5T",14.69,13.25,27.94,"N","Unknown","2017-06-08",3,NA,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"352","PRNTH1_20170516_PSRE_205",20170516,"PRNTH1","PSRE","PRNTH1_20170516","Larva","DC","Dead on Arrival",31,"",14.72,17.05,31.77,"N","Unknown","2017-05-16",2,NA,1,1,80.28869187,0,0,0,0,0,0,0,0,0,0,1,0,0
"353","PRNTHMIT_20170513_PSRE_104",20170513,"PRNTHMIT","PSRE","PRNTHMIT_20170513","Larva","AO","Freshly Euthanized",31,"",14.72,20.97,35.69,"N","Male","2017-05-13",2,NA,1,0,1.422758693,0,0,0,0,0,0,0,0,0,0,0,1,0
"354","PRPND014_20170718_PSRE_002",20170718,"PRPND014","PSRE","PRPND014_20170718","Metamorph","CM","Freshly Euthanized",47,"4T",14.72,0,14.72,"Y","Unknown","2017-07-18",5,NA,5,0,0,0,29,62,0,0,11,0,0,0,30,0,1,0
"355","PRNTHOWL_20170513_TATO_010",20170513,"PRNTHOWL","TATO","PRNTHOWL_20170513","Larva","TR","Dead on Arrival",NA,"4T",14.73,9.99,24.72,"N","Unknown","2017-05-13",2,NA,0,0,1.64678872,0,0,0,0,0,0,0,0,0,0,0,0,0
"356","PRPND009_20170606_TATO_101",20170606,"PRPND009","TATO","PRPND009_20170606","Larva","TR","Freshly Euthanized",NA,"5T",14.73,11.14,25.87,"N","Unknown","2017-06-06",3,NA,2,1,6.645534462,0,0,6,0,0,0,0,0,0,62,0,0,0
"357","PRPND015_20170628_PSRE_004",20170628,"PRPND015","PSRE","PRPND015_20170628","Metamorph","CM","Freshly Euthanized",47,"",14.75,0,14.75,"N","Unknown","2017-06-28",4,NA,3,1,4.988422215,0,0,7,0,0,0,0,0,0,4,0,1,0
"358","PRNTH4_20170607_TATO_002",20170607,"PRNTH4","TATO","PRNTH4_20170607","Larva","TR","Dead on Arrival",NA,"5T",14.78,13.39,28.17,"N","Unknown","2017-06-07",3,NA,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"359","PRNTHOWL_20170629_PSRE_002",20170629,"PRNTHOWL","PSRE","PRNTHOWL_20170629","Metamorph","CM","Freshly Euthanized",47,"",14.79,0,14.79,"N","Unknown","2017-06-29",4,NA,3,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0
"360","PRNTH4_20170607_PSRE_005",20170607,"PRNTH4","PSRE","PRNTH4_20170607","Larva","KL","Freshly Euthanized",31,"",14.8,22.2,37,"N","Unknown","2017-06-07",3,NA,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"361","PRNTHIDK_20170607_PSRE_006",20170607,"PRNTHIDK","PSRE","PRNTHIDK_20170607","Metamorph","KL","Freshly Euthanized",47,"",14.8,25.34,40.14,"N","Unknown","2017-06-07",3,NA,6,0,0,0,9,5,0,4,2,0,0,0,0,1,1,0
"362","PRNTHOWL_20170513_PSRE_001",20170513,"PRNTHOWL","PSRE","PRNTHOWL_20170513","Larva","TR","Freshly Euthanized",40,"",14.81,17.99,32.8,"N","Female","2017-05-13",2,NA,3,1,4870.16295,0,0,0,0,0,0,0,0,1,0,1,1,0
"363","PRPND015_20170628_PSRE_009",20170628,"PRPND015","PSRE","PRPND015_20170628","Metamorph","CM","Freshly Euthanized",47,"",14.82,0,14.82,"N","Unknown","2017-06-28",4,NA,4,1,48.62803606,0,0,10,0,0,0,0,0,0,2,1,1,0
"364","PRNTH1_20170629_PSRE_105",20170629,"PRNTH1","PSRE","PRNTH1_20170629","Larva","CM","Freshly Euthanized",41,"",14.83,26.5,41.33,"N","Unknown","2017-06-29",4,NA,3,1,0.395948347,0,0,6,0,0,0,0,0,0,0,1,1,0
"365","PRNTHMIT_20170719_PSRE_107",20170719,"PRNTHMIT","PSRE","PRNTHMIT_20170719","Metamorph","TR","Freshly Euthanized",47,"",14.83,34.43,49.26,"N","Female","2017-07-19",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"366","PRNTHOWL_20170629_PSRE_004",20170629,"PRNTHOWL","PSRE","PRNTHOWL_20170629","Metamorph","CM","Freshly Euthanized",47,"",14.83,0,14.83,"N","Unknown","2017-06-29",4,NA,3,0,0,0,9,3,0,0,0,0,0,0,0,0,1,0
"367","PRNTH4_20170629_PSRE_408",20170629,"PRNTH4","PSRE","PRNTH4_20170629","Larva","KL","Freshly Euthanized",NA,"",14.87,0,14.87,"N","Unknown","2017-06-29",4,NA,3,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0
"368","PRPND010_20170628_PSRE_010",20170628,"PRPND010","PSRE","PRPND010_20170628","Metamorph","CM","Freshly Euthanized",47,"",14.87,0,14.87,"Y","Unknown","2017-06-28",4,NA,5,0,0,0,0,204,0,3,0,0,0,0,110,2,2,0
"369","TGIF_20170516_PSRE_101",20170516,"TGIF","PSRE","TGIF_20170516","Larva","TR","Dead on Arrival",41,"",14.87,25.14,40.01,"N","Female","2017-05-16",2,NA,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"370","PRNTH4_20170607_TATO_008",20170607,"PRNTH4","TATO","PRNTH4_20170607","Larva","TR","Freshly Euthanized",NA,"5T",14.88,11.98,26.86,"N","Unknown","2017-06-07",3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"371","PRPND009_20170516_PSRE_003",20170516,"PRPND009","PSRE","PRPND009_20170516","Larva","CM","Freshly Euthanized",37,"",14.9,16.78,31.68,"N","Unknown","2017-05-16",2,NA,5,0,0,0,0,17,0,2,0,0,0,0,20,1,1,0
"372","PRPND015_20170628_PSRE_002",20170628,"PRPND015","PSRE","PRPND015_20170628","Metamorph","CM","Freshly Euthanized",47,"",14.9,0,14.9,"N","Unknown","2017-06-28",4,NA,3,1,3426.001241,0,0,3,0,0,0,0,0,0,7,0,1,0
"373","PRNTHIDK_20170812_TATO_105",NA,"PRNTHIDK","TATO","PRNTHIDK_20170812","Larva","TR","Freshly Euthanized",NA,"5T",14.9,12.36,27.26,"N","Unknown","2017-08-12",6,NA,2,NA,NA,0,0,0,0,0,4,0,0,0,3,0,0,0
"374","PRPND009_20170516_PSRE_004",20170516,"PRPND009","PSRE","PRPND009_20170516","Larva","CM","Dead on Arrival",40,"",14.91,16.95,31.86,"Y","Unknown","2017-05-16",2,NA,4,0,0,0,0,0,0,11,0,0,0,0,167,1,1,0
"375","PRNTH1_20170608_PSRE_106",20170608,"PRNTH1","PSRE","PRNTH1_20170608","Larva","CM","Freshly Euthanized",40,"",14.93,24.33,39.26,"N","Unknown","2017-06-08",3,NA,3,1,10.84213208,0,0,0,0,1,0,0,0,0,0,1,1,0
"376","PRNTH4_20170513_TATO_002",20170513,"PRNTH4","TATO","PRNTH4_20170513","Larva","TR","Freshly Euthanized",NA,"5T",14.95,11.51,26.46,"N","Female","2017-05-13",2,NA,1,1,5.265450753,0,0,0,0,0,0,0,1,0,0,0,0,0
"377","PRPND014_20170606_PSRE_104",20170606,"PRPND014","PSRE","PRPND014_20170606","Larva","CM","Freshly Euthanized",37,"",14.97,30.89,45.86,"N","Unknown","2017-06-06",3,NA,4,0,0.018317573,0,3,0,0,7,0,0,0,0,19,0,1,0
"378","PRNTH1_20170629_TATO_109",20170629,"PRNTH1","TATO","PRNTH1_20170629","Larva","TR","Dead on Arrival",NA,"5T",14.99,12.43,27.42,"N","Unknown","2017-06-29",4,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"379","PRNTH1_20170629_PSRE_109",20170629,"PRNTH1","PSRE","PRNTH1_20170629","Larva","CM","Freshly Euthanized",41,"",15.03,25.65,40.68,"N","Unknown","2017-06-29",4,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"380","PRPND015_20170514_PSRE_105",20170514,"PRPND015","PSRE","PRPND015_20170514","Larva","AO","Freshly Euthanized",39,"",15.03,21.61,36.64,"N","Female","2017-05-14",2,NA,0,1,4.253307781,0,0,0,0,0,0,0,0,0,0,0,0,0
"381","PRNTHIDK_20170513_TATO_002",20170513,"PRNTHIDK","TATO","PRNTHIDK_20170513","Larva","DC","Freshly Euthanized",NA,"2T",15.05,14.04,29.09,"N","Unknown","2017-05-13",2,NA,0,0,1.259957147,0,0,0,0,0,0,0,0,0,0,0,0,0
"382","PRNTHIDK_20170607_TATO_009",20170607,"PRNTHIDK","TATO","PRNTHIDK_20170607","Larva","TR","Dead on Arrival",NA,"5T",15.06,8.69,23.75,"N","Unknown","2017-06-07",3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383","PRPND015_20170628_PSRE_006",20170628,"PRPND015","PSRE","PRPND015_20170628","Metamorph","CM","Freshly Euthanized",47,"",15.07,0,15.07,"Y","Unknown","2017-06-28",4,NA,3,1,3910.870829,0,0,0,0,0,0,0,0,0,3,1,1,0
"384","PRNTH1_20170629_PSRE_101",20170629,"PRNTH1","PSRE","PRNTH1_20170629","Larva","CM","Dead on Arrival (Decomposed)",34,"",15.08,0,15.08,"N","Unknown","2017-06-29",4,NA,1,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0
"385","PRPND010_20170516_PSRE_102",20170516,"PRPND010","PSRE","PRPND010_20170516","Larva","CM","Freshly Euthanized",39,"",15.08,24.16,39.24,"N","Unknown","2017-05-16",2,NA,5,0,0,0,0,59,0,2,0,0,0,0,59,1,1,0
"386","PRNTHOWL_20170513_PSRE_002",20170513,"PRNTHOWL","PSRE","PRNTHOWL_20170513","Larva","TR","Freshly Euthanized",41,"",15.13,24.62,39.75,"N","Female","2017-05-13",2,NA,1,1,1.784071413,0,4,0,0,0,0,0,0,0,0,0,0,0
"387","PRNTH1_20170719_PSRE_010",20170719,"PRNTH1","PSRE","PRNTH1_20170719","Metamorph","CM","Freshly Euthanized",47,"",15.14,0,15.14,"Y","Unknown","2017-07-19",5,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"388","PRPND014_20170606_PSRE_109",20170606,"PRPND014","PSRE","PRPND014_20170606","Larva","CM","Freshly Euthanized",36,"",15.15,27.15,42.3,"N","Unknown","2017-06-06",3,NA,4,0,0,0,0,0,0,6,0,0,0,0,5,1,1,0
"389","PRPND010_20170812_PSRE_005",20170812,"PRPND010","PSRE","PRPND010_20170812","Metamorph","TR","Freshly Euthanized",47,"",15.17,0,15.17,"N","Female","2017-08-12",6,NA,2,1,390.0718231,0,0,40,0,0,0,0,0,0,91,0,0,0
"390","PRPND014_20170628_PSRE_009",20170628,"PRPND014","PSRE","PRPND014_20170628","Larva","KL","Freshly Euthanized",36,"",15.17,31.79,46.96,"N","Unknown","2017-06-28",4,NA,7,0,0,1,4,2,0,2,2,0,0,0,0,1,1,0
"391","PRPND009_20170628_PSRE_103",20170628,"PRPND009","PSRE","PRPND009_20170628","Larva","CM","Freshly Euthanized",34,"",15.18,18.9,34.08,"N","Unknown","2017-06-28",4,NA,5,1,17.78294772,0,0,3,0,2,0,0,0,0,73,1,1,0
"392","PRPND015_20170606_TATO_104",20170606,"PRPND015","TATO","PRPND015_20170606","Larva","TR","Freshly Euthanized",NA,"5T",15.19,17.32,32.51,"N","Unknown","2017-06-06",3,NA,1,NA,NA,0,0,0,0,0,0,0,0,0,5,0,0,0
"393","PRPND010_20170718_TATO_102",20170718,"PRPND010","TATO","PRPND010_20170718","Larva","AO","Freshly Euthanized",NA,"5T",15.2,18.38,33.58,"N","Unknown","2017-07-18",5,NA,2,0,1.853034293,0,0,9,0,0,0,0,0,0,102,0,0,0
"394","PRNTH4_20170719_PSRE_005",20170719,"PRNTH4","PSRE","PRNTH4_20170719","Metamorph","TR","Freshly Euthanized",47,"",15.23,0,15.23,"N","Male","2017-07-19",5,NA,1,1,52.24788385,0,0,59,0,0,0,0,0,0,0,0,0,0
"395","PRPND014_20170718_PSRE_101",20170718,"PRPND014","PSRE","PRPND014_20170718","Larva","CM","Freshly Euthanized",41,"",15.24,18.23,33.47,"N","Unknown","2017-07-18",5,NA,4,0,0,0,0,8,0,0,0,0,0,0,2,1,1,0
"396","PRNTHIDK_20170629_TATO_105",20170629,"PRNTHIDK","TATO","PRNTHIDK_20170629","Larva","TR","Freshly Euthanized",NA,"5T",15.25,12.18,27.43,"N","Unknown","2017-06-29",4,NA,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
"397","PRNTH4_20170629_TATO_101",20170629,"PRNTH4","TATO","PRNTH4_20170629","Larva","TR","Freshly Euthanized",NA,"5T",15.26,14.14,29.4,"N","Unknown","2017-06-29",4,NA,1,0,1.205986933,0,0,0,0,0,0,3,0,0,0,0,0,0
"398","PRNTHIDK_20170607_TATO_006",20170607,"PRNTHIDK","TATO","PRNTHIDK_20170607","Larva","TR","Freshly Euthanized",NA,"4T",15.26,12.26,27.52,"N","Unknown","2017-06-07",3,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"399","TGIF_20170606_TATO_108",20170606,"TGIF","TATO","TGIF_20170606","Larva","TR","Freshly Euthanized",NA,"5T",15.28,12.08,27.36,"N","Unknown","2017-06-06",3,NA,2,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0
"400","PRNTH1_20170608_PSRE_105",20170608,"PRNTH1","PSRE","PRNTH1_20170608","Larva","CM","Freshly Euthanized",41,"",15.3,30.05,45.35,"N","Unknown","2017-06-08",3,NA,1,1,9097.910916,0,0,0,0,0,0,0,0,0,0,1,0,0
"401","PRPND015_20170628_PSRE_010",20170628,"PRPND015","PSRE","PRPND015_20170628","Metamorph","CM","Freshly Euthanized",47,"",15.3,0,15.3,"N","Unknown","2017-06-28",4,NA,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0
"402","TGIF_20170628_PSRE_006",20170628,"TGIF","PSRE","TGIF_20170628","Metamorph","KL","Freshly Euthanized",47,"",15.3,13.13,28.43,"N","Unknown","2017-06-28",4,NA,6,0,0,0,0,3,0,2,20,0,0,0,8,1,1,0
"403","PRNTHOWL_20170607_PSRE_109",20170607,"PRNTHOWL","PSRE","PRNTHOWL_20170607","Larva","CM","Freshly Euthanized",40,"",15.31,30.56,45.87,"N","Unknown","2017-06-07",3,NA,4,0,0.002732187,0,7,32,0,0,0,0,0,0,3,0,1,0
"404","PRPND009_20170606_PSRE_010",20170606,"PRPND009","PSRE","PRPND009_20170606","Larva","CM","Dead on Arrival",41,"",15.33,20.36,35.69,"Y","Unknown","2017-06-06",3,NA,4,1,144.9209389,0,0,0,0,8,0,0,0,0,46,1,1,0
"405","PRNTHIDK_20170719_PSRE_010",20170719,"PRNTHIDK","PSRE","PRNTHIDK_20170719","Metamorph","KL","Freshly Euthanized",47,"",15.33,0,15.33,"N","Female","2017-07-19",5,NA,3,0,0,0,0,4,0,0,0,0,2,0,0,1,0,0
"406","PRPND009_20170606_PSRE_001",20170606,"PRPND009","PSRE","PRPND009_20170606","Metamorph","KL","Freshly Euthanized",47,"",15.34,25.87,41.21,"Y","Unknown","2017-06-06",3,NA,5,0,2.549126533,0,0,7,0,3,0,0,0,0,118,1,1,0
"407","PRPND010_20170516_PSRE_203",20170516,"PRPND010","PSRE","PRPND010_20170516","Larva","DC","Dead on Arrival",29,"",15.34,22.77,38.11,"N","Unknown","2017-05-16",2,NA,4,1,19.91891418,0,0,0,0,8,0,0,0,0,94,1,1,0
"408","PRNTHMIT_20170719_PSRE_103",20170719,"PRNTHMIT","PSRE","PRNTHMIT_20170719","Metamorph","TR","Freshly Euthanized",47,"",15.35,29.37,44.72,"N","Female","2017-07-19",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"409","PRNTHMIT_20170719_PSRE_108",20170719,"PRNTHMIT","PSRE","PRNTHMIT_20170719","Metamorph","TR","Freshly Euthanized",47,"",15.35,37.11,52.46,"N","Female","2017-07-19",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"410","PRNTHOWL_20170513_PSRE_006",20170513,"PRNTHOWL","PSRE","PRNTHOWL_20170513","Larva","TR","Freshly Euthanized",39,"",15.35,20.87,36.22,"N","Female","2017-05-13",2,NA,0,1,3.22384438,0,0,0,0,0,0,0,0,0,0,0,0,0
"411","TGIF_20170516_PSRE_107",20170516,"TGIF","PSRE","TGIF_20170516","Larva","TR","Dead on Arrival",34,"",15.35,17.58,32.93,"N","Female","2017-05-16",2,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"412","PRNTH1_20170629_PSRE_102",20170629,"PRNTH1","PSRE","PRNTH1_20170629","Larva","CM","Dead on Arrival",36,"",15.36,25.37,40.73,"N","Unknown","2017-06-29",4,NA,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"413","TGIF_20170516_PSRE_106",20170516,"TGIF","PSRE","TGIF_20170516","Larva","TR","Dead on Arrival",28,"",15.36,16.76,32.12,"N","Female","2017-05-16",2,NA,2,1,1739.147373,0,0,0,0,0,0,0,0,0,0,1,1,0
"414","PRNTHIDK_20170513_PSRE_009",20170513,"PRNTHIDK","PSRE","PRNTHIDK_20170513","Larva","CM","Dead on Arrival",37,"",15.37,19.15,34.52,"N","Unknown","2017-05-13",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"415","PRPND009_20170606_PSRE_008",20170606,"PRPND009","PSRE","PRPND009_20170606","Metamorph","KL","Dead on Arrival",47,"",15.39,18.29,33.68,"Y","Unknown","2017-06-06",3,NA,2,0,0,0,0,11,0,0,0,0,0,0,50,0,0,0
"416","TGIF_20170516_TATO_108",20170516,"TGIF","TATO","TGIF_20170516","Larva","TR","Freshly Euthanized",NA,"4T",15.4,10.28,25.68,"N","Unknown","2017-05-16",2,NA,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"417","PRPND015_20170514_TATO_104",20170514,"PRPND015","TATO","PRPND015_20170514","Larva","TR","Dead on Arrival",NA,"4T",15.41,11.11,26.52,"N","Unknown","2017-05-14",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"418","PRNTHIDK_20170513_TATO_007",20170513,"PRNTHIDK","TATO","PRNTHIDK_20170513","Larva","DC","Freshly Euthanized",NA,"2T",15.42,13.17,28.59,"N","Unknown","2017-05-13",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"419","PRPND014_20170718_PSRE_003",20170718,"PRPND014","PSRE","PRPND014_20170718","Metamorph","CM","Freshly Euthanized",47,"",15.43,0,15.43,"N","Unknown","2017-07-18",5,NA,5,0,0,0,8,22,0,0,3,0,0,0,59,1,0,0
"420","PRNTHIDK_20170513_TATO_005",20170513,"PRNTHIDK","TATO","PRNTHIDK_20170513","Larva","DC","Freshly Euthanized",NA,"2T",15.49,16.48,31.97,"N","Unknown","2017-05-13",2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"421","PRNTH4_20170607_TATO_001",20170607,"PRNTH4","TATO","PRNTH4_20170607","Larva","TR","Dead on Arrival",NA,"5T",15.5,14.49,29.99,"N","Unknown","2017-06-07",3,NA,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"422","PRNTH4_20170629_PSRE_007",20170629,"PRNTH4","PSRE","PRNTH4_20170629","Metamorph","KL","Dead on Arrival (Decomposed)",47,"",15.5,18.38,33.88,"N","Unknown","2017-06-29",4,NA,5,0,0,0,0,88,0,2,0,0,0,0,5,1,1,0
"423","PRNTH1_20170608_PSRE_101",20170608,"PRNTH1","PSRE","PRNTH1_20170608","Larva","CM","Freshly Euthanized",38,"",15.51,28.19,43.7,"N","Unknown","2017-06-08",3,NA,2,1,8.124127607,0,0,0,0,0,0,0,0,0,0,1,1,0
"424","PRNTHIDK_20170719_PSRE_003",20170719,"PRNTHIDK","PSRE","PRNTHIDK_20170719","Metamorph","TR","Freshly Euthanized",47,"",15.51,0,15.51,"N","Female","2017-07-19",5,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"425","PRNTHMIT_20170812_PSRE_002",20170812,"PRNTHMIT","PSRE","PRNTHMIT_20170812","Metamorph","TR","Dead on Arrival",47,"",15.52,0,15.52,"N","Female","2017-08-12",6,NA,3,0,0,0,2,7,0,0,0,0,0,0,1,0,0,0
"426","PRNTH1_20170516_PSRE_209",20170516,"PRNTH1","PSRE","PRNTH1_20170516","Larva","DC","Freshly Euthanized",29,"",15.55,25.46,41.01,"N","Female","2017-05-16",2,NA,0,1,28.14061031,0,0,0,0,0,0,0,0,0,0,0,0,0
